temp,spCond,pH,ODO,turb,fDOM,CHL,NO3
15.078,154.5,7.6,104.1,13.96,22.5,0.91,13.51
15.078,154.49,7.6,104.1,14.8,22.46,0.93,13.48
15.077,154.49,7.6,104.1,15.33,22.45,0.93,13.47
15.074,154.5,7.61,104.09,15.93,22.43,0.92,13.45
15.072,154.5,7.61,104.08,16.48,22.4,0.9,13.44
15.07,154.47,7.61,104.06,16.82,22.39,0.86,13.46
15.07,154.52,7.61,104.05,16.68,22.36,0.83,13.38
15.07,154.55,7.61,104.05,16.23,22.34,0.84,13.6
15.071,154.61,7.61,104.05,15.81,22.35,0.82,13.6
15.072,154.62,7.61,104.06,15.41,22.37,0.79,13.44
15.073,154.62,7.61,104.07,15.15,22.4,0.81,13.59
15.074,154.65,7.62,104.07,14.87,22.39,0.8,13.45
15.075,154.69,7.62,104.07,14.83,22.39,0.82,13.53
15.076,154.68,7.62,104.07,14.83,22.4,0.82,13.52
15.076,154.68,7.62,104.07,14.52,22.41,0.83,13.56
15.078,154.56,7.62,104.06,14.49,22.43,0.79,13.63
15.079,154.55,7.62,104.07,14.43,22.44,0.79,13.4
15.085,154.54,7.62,104.09,14.1,22.44,0.74,13.53
15.092,154.66,7.63,104.1,13.81,22.37,0.79,13.68
15.092,154.64,7.64,104.07,13.74,22.35,0.79,13.65
15.091,154.77,7.64,104.08,13.34,22.4,0.79,13.7
15.097,154.89,7.64,104.09,13.22,22.48,0.79,13.72
15.098,154.96,7.65,104.09,13.3,22.46,0.81,13.77
15.099,154.94,7.65,104.08,13.56,22.47,0.8,13.8
15.098,154.91,7.65,104.07,13.53,22.49,0.81,13.65
15.098,154.82,7.65,104.07,13.33,22.5,0.83,13.76
15.098,154.76,7.65,104.07,13.23,22.5,0.81,13.82
15.1,154.77,7.65,104.08,13.32,22.5,0.8,13.74
15.104,154.77,7.65,104.09,13.39,22.5,0.81,13.77
15.106,154.81,7.65,104.1,13.48,22.47,0.83,13.76
15.109,154.82,7.65,104.11,13.43,22.45,0.81,13.77
15.111,154.84,7.66,104.11,13.33,22.46,0.82,13.82
15.105,154.95,7.67,104.07,12.91,22.48,0.76,13.84
15.106,154.95,7.67,104.07,12.88,22.49,0.77,13.8
15.107,154.97,7.67,104.07,12.84,22.48,0.77,13.85
15.108,154.96,7.67,104.07,12.86,22.47,0.76,13.67
15.109,154.96,7.67,104.07,12.78,22.47,0.75,13.7
15.11,154.98,7.67,104.07,12.76,22.47,0.76,13.86
15.111,154.97,7.67,104.08,12.73,22.47,0.77,13.69
15.112,154.97,7.67,104.08,12.73,22.48,0.76,13.75
15.113,154.97,7.67,104.08,12.71,22.47,0.77,13.8
15.114,154.99,7.67,104.08,12.69,22.46,0.77,13.87
15.115,154.98,7.67,104.09,12.63,22.44,0.78,13.82
15.117,155,7.67,104.09,12.56,22.45,0.78,13.71
15.118,155.02,7.67,104.1,12.54,22.47,0.78,13.8
15.119,155.04,7.67,104.1,12.49,22.5,0.76,13.81
15.121,155.09,7.67,104.11,12.53,22.55,0.77,13.79
15.122,155.11,7.67,104.12,12.51,22.55,0.76,13.78
15.123,155.1,7.67,104.12,12.49,22.56,0.77,13.74
15.123,155.09,7.67,104.11,12.55,22.58,0.77,13.93
15.127,155.12,7.67,104.11,12.84,22.57,0.79,13.84
15.127,155.18,7.67,104.1,12.99,22.51,0.78,13.91
15.125,155.23,7.67,104.08,12.94,22.49,0.75,13.84
15.122,155.26,7.68,104.06,12.93,22.48,0.73,13.92
15.125,155.39,7.68,104.07,12.9,22.5,0.72,14.01
15.126,155.42,7.68,104.07,12.92,22.5,0.7,14.06
15.128,155.44,7.68,104.08,12.91,22.49,0.7,13.97
15.129,155.44,7.68,104.08,12.88,22.51,0.71,13.99
15.13,155.43,7.68,104.08,12.79,22.52,0.71,14
15.131,155.44,7.68,104.1,12.65,22.53,0.73,14.06
15.132,155.46,7.68,104.1,12.57,22.52,0.74,13.98
15.133,155.47,7.68,104.1,12.53,22.52,0.74,14.04
15.134,155.47,7.68,104.09,12.55,22.51,0.74,14.04
15.135,155.38,7.68,104.1,12.49,22.51,0.74,14.01
15.135,155.35,7.68,104.09,12.5,22.54,0.76,14.03
15.134,155.36,7.68,104.08,12.57,22.53,0.75,14.04
15.132,155.39,7.68,104.07,12.67,22.52,0.75,13.99
15.132,155.38,7.68,104.07,12.69,22.51,0.76,13.93
15.131,155.38,7.68,104.06,12.73,22.51,0.77,14
15.13,155.39,7.68,104.06,12.83,22.52,0.76,13.97
15.129,155.39,7.68,104.05,12.9,22.5,0.76,13.98
15.129,155.37,7.68,104.05,12.95,22.51,0.76,14.11
15.129,155.43,7.68,104.05,13.02,22.52,0.76,14.03
15.129,155.43,7.68,104.06,13.03,22.55,0.75,14.14
15.13,155.44,7.68,104.06,13,22.55,0.74,14
15.131,155.43,7.68,104.05,12.99,22.54,0.74,14.07
15.131,155.46,7.68,104.06,12.98,22.54,0.75,14.05
15.132,155.42,7.68,104.07,12.9,22.55,0.74,14.05
15.133,155.44,7.68,104.06,12.88,22.56,0.74,13.91
15.133,155.42,7.68,104.06,12.81,22.56,0.75,14.03
15.134,155.38,7.68,104.06,12.8,22.58,0.76,13.98
15.134,155.39,7.68,104.06,12.79,22.58,0.77,13.9
15.135,155.38,7.68,104.06,12.69,22.59,0.78,13.99
15.136,155.35,7.68,104.06,12.64,22.57,0.79,13.97
15.136,155.34,7.68,104.05,12.67,22.58,0.78,13.97
15.137,155.3,7.68,104.05,12.7,22.58,0.79,13.99
15.137,155.33,7.68,104.05,12.76,22.59,0.79,14.08
15.136,155.41,7.68,104.03,13.16,22.57,0.81,13.99
15.137,155.33,7.67,104.02,13.29,22.49,0.75,14.02
15.141,155.4,7.67,104.02,13,22.48,0.74,14.08
15.146,155.48,7.67,104.01,12.81,22.48,0.73,14.2
15.149,155.48,7.67,104.01,12.78,22.49,0.72,14.28
15.15,155.42,7.67,104.02,12.65,22.48,0.71,14.22
15.151,155.41,7.67,104.03,12.65,22.48,0.71,14.18
15.153,155.41,7.67,104.03,12.62,22.51,0.72,14.15
15.154,155.4,7.67,104.03,12.63,22.5,0.72,14.35
15.154,155.42,7.67,104.02,12.68,22.52,0.72,14.15
15.154,155.45,7.67,104.02,12.73,22.52,0.73,14.24
15.153,155.44,7.67,104.02,12.74,22.55,0.73,14.14
15.153,155.47,7.67,104.02,12.78,22.56,0.73,14.22
15.154,155.46,7.67,104.02,12.74,22.55,0.73,14.3
15.154,155.47,7.67,104.01,12.81,22.55,0.76,14.18
15.155,155.45,7.67,104.02,12.87,22.57,0.8,14.32
15.156,155.43,7.67,104.03,12.92,22.54,0.81,14.16
15.156,155.45,7.66,104.03,12.91,22.53,0.81,14.29
15.157,155.48,7.66,104.03,12.94,22.48,0.79,14.31
15.158,155.47,7.66,104.04,13,22.48,0.78,14.34
15.159,155.53,7.66,104.05,12.93,22.47,0.75,14.26
15.161,155.53,7.66,104.05,12.96,22.43,0.74,14.25
15.162,155.6,7.66,104.06,12.97,22.45,0.74,14.23
15.163,155.58,7.66,104.06,13.03,22.45,0.74,14.28
15.166,155.48,7.66,104.07,13.1,22.43,0.76,14.25
15.167,155.53,7.66,104.07,13.17,22.44,0.77,14.34
15.168,155.51,7.66,104.06,13.21,22.45,0.77,14.37
15.169,155.51,7.66,104.06,13.29,22.47,0.77,14.28
15.169,155.46,7.66,104.06,13.35,22.46,0.76,14.18
15.168,155.48,7.66,104.05,13.42,22.48,0.79,14.32
15.165,155.55,7.66,104.04,13.25,22.48,0.78,14.39
15.168,155.65,7.66,104.06,13.05,22.49,0.74,14.24
15.172,155.75,7.66,104.07,13.16,22.46,0.77,14.31
15.176,155.74,7.65,104.07,13.36,22.45,0.76,14.3
15.181,155.78,7.65,104.09,13.26,22.43,0.73,14.5
15.181,155.78,7.65,104.09,13.25,22.46,0.73,14.38
15.182,155.78,7.65,104.09,13.18,22.46,0.73,14.5
15.183,155.78,7.65,104.1,13.16,22.46,0.72,14.44
15.184,155.77,7.65,104.1,13.17,22.46,0.72,14.49
15.184,155.8,7.65,104.1,13.15,22.45,0.7,14.47
15.185,155.8,7.65,104.11,13.15,22.45,0.71,14.54
15.185,155.8,7.65,104.1,13.11,22.43,0.73,14.44
15.186,155.77,7.65,104.1,13.07,22.44,0.74,14.6
15.186,155.81,7.65,104.11,13.1,22.44,0.74,14.47
15.186,155.81,7.65,104.11,13.07,22.45,0.73,14.45
15.186,155.83,7.65,104.11,13.05,22.44,0.74,14.46
15.187,155.83,7.65,104.11,13.07,22.43,0.76,14.46
15.186,155.84,7.65,104.11,13.14,22.43,0.76,14.36
15.186,155.84,7.65,104.11,13.18,22.43,0.77,14.38
15.186,155.86,7.65,104.1,13.27,22.42,0.78,14.49
15.186,155.88,7.65,104.1,13.34,22.43,0.79,14.54
15.185,155.89,7.65,104.09,13.4,22.42,0.79,14.44
15.185,155.87,7.65,104.1,13.39,22.43,0.79,14.43
15.186,155.86,7.65,104.09,13.42,22.4,0.79,14.47
15.186,155.85,7.65,104.09,13.44,22.39,0.8,14.43
15.188,155.84,7.65,104.1,13.52,22.39,0.78,14.59
15.19,155.84,7.65,104.1,13.6,22.38,0.77,14.53
15.191,155.83,7.65,104.11,13.7,22.38,0.75,14.52
15.193,155.84,7.65,104.11,13.69,22.38,0.75,14.43
15.194,155.84,7.65,104.13,13.68,22.38,0.75,14.37
15.196,155.85,7.65,104.14,13.62,22.38,0.75,14.48
15.199,155.84,7.65,104.14,13.54,22.38,0.74,14.37
15.201,155.87,7.65,104.15,13.47,22.38,0.73,14.47
15.203,155.87,7.65,104.16,13.43,22.38,0.74,14.4
15.205,155.87,7.65,104.16,13.38,22.4,0.75,14.39
15.206,155.86,7.65,104.16,13.4,22.4,0.74,14.42
15.207,155.87,7.65,104.16,13.35,22.4,0.74,14.53
15.208,155.88,7.65,104.17,13.31,22.41,0.75,14.47
15.209,155.89,7.65,104.17,13.27,22.43,0.75,14.51
15.21,155.9,7.65,104.17,13.23,22.45,0.75,14.57
15.211,155.92,7.65,104.17,13.06,22.45,0.75,14.51
15.212,155.93,7.65,104.16,12.96,22.46,0.74,14.52
15.212,155.93,7.64,104.16,12.97,22.46,0.73,14.55
15.212,155.94,7.64,104.16,12.93,22.46,0.73,14.44
15.212,155.95,7.64,104.16,12.92,22.47,0.72,14.52
15.212,155.96,7.64,104.15,12.9,22.48,0.72,14.56
15.211,155.99,7.64,104.15,12.88,22.49,0.73,14.51
15.211,156.01,7.64,104.15,12.87,22.51,0.72,14.56
15.211,156.06,7.64,104.15,12.81,22.52,0.7,14.51
15.211,156.09,7.64,104.15,12.86,22.51,0.7,14.64
15.211,156.09,7.64,104.15,12.91,22.5,0.7,14.45
15.211,156.11,7.64,104.15,12.92,22.49,0.72,14.53
15.21,156.14,7.64,104.15,12.98,22.49,0.71,14.53
15.21,156.15,7.64,104.15,13.02,22.49,0.73,14.51
15.203,156.22,7.64,104.11,13.64,22.44,0.76,14.53
15.204,156.25,7.64,104.11,13.38,22.44,0.76,14.52
15.215,156.31,7.64,104.15,12.71,22.5,0.74,14.62
15.219,156.2,7.64,104.16,12.64,22.51,0.74,14.61
15.216,156.26,7.64,104.14,13.03,22.45,0.74,14.63
15.214,156.37,7.64,104.11,13.23,22.44,0.73,14.76
15.216,156.29,7.64,104.12,13.12,22.46,0.74,14.81
15.218,156.3,7.64,104.13,13.05,22.46,0.74,14.79
15.221,156.32,7.63,104.14,12.99,22.47,0.71,14.69
15.223,156.34,7.63,104.14,12.93,22.46,0.71,14.66
15.225,156.35,7.63,104.14,12.94,22.47,0.7,14.65
15.226,156.34,7.63,104.14,12.99,22.47,0.69,14.72
15.225,156.34,7.63,104.13,13.07,22.48,0.72,14.62
15.223,156.33,7.63,104.12,13.23,22.5,0.74,14.52
15.221,156.29,7.63,104.1,13.35,22.49,0.74,14.73
15.218,156.29,7.63,104.08,13.52,22.48,0.77,14.81
15.217,156.27,7.63,104.08,13.55,22.48,0.77,14.66
15.218,156.3,7.63,104.08,13.47,22.47,0.76,14.77
15.22,156.31,7.63,104.09,13.39,22.46,0.76,14.66
15.223,156.34,7.63,104.1,13.28,22.48,0.74,14.77
15.226,156.36,7.63,104.1,13.12,22.49,0.74,14.76
15.229,156.38,7.63,104.12,13.09,22.49,0.71,14.75
15.231,156.4,7.63,104.12,12.94,22.48,0.73,14.77
15.233,156.43,7.63,104.12,12.87,22.48,0.73,14.65
15.234,156.44,7.63,104.12,12.84,22.48,0.73,14.48
15.234,156.45,7.63,104.12,12.81,22.47,0.74,14.7
15.235,156.46,7.63,104.12,12.87,22.46,0.73,14.74
15.235,156.48,7.63,104.11,12.86,22.46,0.73,14.67
15.235,156.48,7.63,104.11,12.77,22.44,0.73,14.62
15.236,156.52,7.63,104.12,12.71,22.42,0.72,14.72
15.236,156.51,7.63,104.12,12.72,22.42,0.72,14.58
15.237,156.51,7.63,104.12,12.68,22.42,0.72,14.62
15.238,156.5,7.63,104.14,12.64,22.41,0.71,14.68
15.24,156.5,7.63,104.14,12.63,22.4,0.7,14.68
15.24,156.46,7.63,104.14,12.63,22.41,0.68,14.65
15.238,156.44,7.63,104.14,12.8,22.39,0.69,14.62
15.236,156.44,7.63,104.13,12.95,22.39,0.69,14.6
15.232,156.45,7.63,104.11,13.09,22.41,0.71,14.73
15.23,156.46,7.63,104.09,13.15,22.37,0.7,14.63
15.233,156.45,7.63,104.11,12.86,22.38,0.7,14.54
15.24,156.42,7.63,104.14,12.59,22.35,0.73,14.71
15.241,156.48,7.63,104.14,12.6,22.35,0.72,14.7
15.239,156.53,7.63,104.13,12.76,22.26,0.75,14.66
15.229,156.53,7.63,104.08,13.3,22.23,0.74,14.77
15.225,156.53,7.63,104.05,13.37,22.19,0.75,14.81
15.225,156.54,7.63,104.05,13.39,22.18,0.77,14.67
15.224,156.55,7.63,104.04,13.33,22.17,0.78,14.83
15.224,156.55,7.63,104.05,13.26,22.16,0.78,14.71
15.224,156.57,7.63,104.04,13.24,22.14,0.78,14.74
15.224,156.59,7.63,104.04,13.19,22.13,0.78,14.73
15.224,156.6,7.63,104.04,13.14,22.12,0.78,14.79
15.224,156.63,7.63,104.04,13.12,22.13,0.77,14.72
15.226,156.61,7.63,104.05,12.96,22.14,0.78,14.82
15.229,156.64,7.63,104.07,12.85,22.14,0.8,14.65
15.232,156.64,7.63,104.08,12.77,22.15,0.81,14.69
15.224,156.72,7.63,104.02,14.35,22.04,0.93,14.79
15.222,156.71,7.63,104.02,14.45,22.02,0.94,14.75
15.221,156.71,7.63,104.01,14.54,22.01,0.95,14.68
15.22,156.7,7.63,104.01,14.62,21.99,0.94,14.68
15.219,156.67,7.63,104,14.76,21.99,0.95,14.7
15.218,156.64,7.63,104,14.91,21.99,0.93,14.65
15.217,156.64,7.63,104,14.95,21.98,0.92,14.6
15.216,156.63,7.63,104,14.94,21.95,0.93,14.63
15.216,156.6,7.62,104.01,14.93,21.93,0.93,14.71
15.215,156.58,7.62,104,14.95,21.91,0.93,14.72
15.219,156.53,7.62,104.02,14.49,21.87,0.88,14.59
15.219,156.6,7.62,104,14.26,21.78,0.93,14.72
15.214,156.6,7.62,103.97,14.27,21.73,0.94,14.73
15.216,156.6,7.62,103.99,13.84,21.73,0.9,14.87
15.223,156.62,7.62,104.03,13.42,21.75,0.83,14.74
15.224,156.6,7.62,104.02,13.39,21.73,0.81,14.92
15.224,156.59,7.62,104.03,13.51,21.73,0.81,14.88
15.225,156.59,7.62,104.03,13.51,21.71,0.8,14.73
15.225,156.57,7.62,104.03,13.47,21.7,0.8,14.81
15.225,156.54,7.62,104.04,13.46,21.71,0.81,14.73
15.226,156.56,7.62,104.04,13.4,21.67,0.8,14.85
15.228,156.55,7.62,104.06,13.25,21.65,0.8,14.76
15.23,156.51,7.62,104.06,13.21,21.66,0.81,14.87
15.237,156.59,7.62,104.09,12.99,21.73,0.77,14.86
15.239,156.64,7.62,104.1,12.94,21.73,0.74,14.75
15.241,156.64,7.62,104.11,12.79,21.73,0.72,14.95
15.242,156.66,7.62,104.12,12.71,21.73,0.7,14.75
15.242,156.68,7.62,104.11,12.72,21.73,0.7,14.94
15.242,156.69,7.62,104.1,12.75,21.74,0.7,14.82
15.241,156.64,7.62,104.09,13.76,21.64,0.69,14.85
15.232,156.73,7.62,104.02,14.13,21.61,0.78,14.85
15.229,156.76,7.62,104.01,14.1,21.61,0.81,14.95
15.226,156.79,7.62,103.99,14.07,21.61,0.83,14.93
15.224,156.77,7.62,103.98,14.08,21.61,0.83,14.81
15.222,156.76,7.62,103.98,14.08,21.61,0.81,14.83
15.222,156.66,7.61,103.99,13.95,21.62,0.78,14.78
15.223,156.63,7.61,104,13.81,21.6,0.76,14.79
15.226,156.65,7.61,104.01,13.72,21.61,0.72,14.81
15.229,156.62,7.61,104.03,13.56,21.64,0.7,14.85
15.232,156.63,7.61,104.05,13.49,21.66,0.69,14.78
15.235,156.67,7.61,104.05,13.39,21.66,0.67,14.7
15.237,156.74,7.61,104.05,13.35,21.67,0.66,14.9
15.238,156.73,7.61,104.05,13.41,21.68,0.68,14.84
15.237,156.74,7.61,104.05,13.54,21.66,0.71,14.91
15.235,156.75,7.61,104.04,13.68,21.67,0.72,14.89
15.233,156.76,7.61,104.02,13.84,21.72,0.75,14.87
15.231,156.79,7.61,104.01,13.95,21.74,0.75,14.85
15.23,156.75,7.61,104.01,13.96,21.7,0.74,14.96
15.23,156.71,7.61,104,14.03,21.67,0.72,14.93
15.23,156.69,7.61,104,14.03,21.67,0.71,14.83
15.231,156.71,7.61,104,13.98,21.68,0.7,14.86
15.234,156.72,7.61,104,13.86,21.66,0.68,14.83
15.237,156.72,7.61,104.01,13.62,21.68,0.7,14.89
15.243,156.76,7.61,104.01,13.61,21.71,0.69,14.78
15.245,156.79,7.61,104.01,13.62,21.71,0.68,14.94
15.246,156.81,7.61,104,13.68,21.71,0.68,14.86
15.246,156.85,7.61,104,13.71,21.72,0.69,14.88
15.245,156.85,7.61,103.98,13.8,21.72,0.66,14.8
15.24,156.84,7.61,103.95,14.19,21.69,0.69,14.91
15.237,156.83,7.6,103.96,14.1,21.66,0.68,14.9
15.241,156.88,7.6,103.97,13.85,21.71,0.66,14.72
15.242,156.91,7.6,103.97,13.95,21.74,0.71,15
15.243,156.88,7.6,103.95,14.3,21.75,0.72,14.8
15.245,156.93,7.6,103.89,13.98,21.7,0.64,15.05
15.246,156.93,7.6,103.9,13.94,21.68,0.65,15.08
15.247,156.9,7.6,103.9,13.9,21.69,0.65,14.99
15.247,156.87,7.6,103.9,13.95,21.69,0.67,14.99
15.247,156.84,7.6,103.9,13.93,21.7,0.67,14.9
15.247,156.84,7.6,103.9,13.95,21.7,0.69,14.88
15.246,156.85,7.6,103.89,14.09,21.7,0.7,15.03
15.243,156.88,7.6,103.88,14.32,21.7,0.71,14.87
15.24,156.88,7.6,103.86,14.46,21.73,0.72,14.98
15.238,156.87,7.6,103.85,14.6,21.7,0.72,14.94
15.237,156.88,7.6,103.84,14.6,21.69,0.71,15
15.237,156.89,7.6,103.84,14.57,21.69,0.71,14.92
15.237,156.87,7.6,103.84,14.54,21.68,0.72,14.99
15.238,156.87,7.6,103.85,14.4,21.69,0.7,14.96
15.239,156.88,7.6,103.85,14.37,21.7,0.71,14.94
15.24,156.86,7.6,103.85,14.35,21.69,0.7,14.97
15.24,156.85,7.6,103.85,14.31,21.68,0.71,15.01
15.242,156.84,7.6,103.86,14.3,21.7,0.7,14.92
15.242,156.86,7.6,103.86,14.28,21.7,0.7,14.96
15.243,156.87,7.6,103.86,14.38,21.7,0.69,15.13
15.243,156.88,7.6,103.86,14.38,21.71,0.69,14.97
15.243,156.9,7.6,103.86,14.44,21.7,0.7,14.84
15.243,156.93,7.6,103.86,14.43,21.69,0.69,15.01
15.243,156.94,7.6,103.86,14.42,21.67,0.7,14.99
15.243,156.93,7.6,103.86,14.51,21.69,0.69,15
15.243,156.93,7.6,103.86,14.51,21.7,0.68,14.89
15.242,156.94,7.6,103.86,14.52,21.68,0.68,14.84
15.242,156.95,7.6,103.86,14.48,21.69,0.68,14.9
15.243,156.95,7.6,103.85,14.48,21.69,0.69,14.9
15.243,156.94,7.6,103.86,14.47,21.68,0.69,15.01
15.244,156.94,7.6,103.86,14.45,21.68,0.7,14.99
15.244,156.94,7.6,103.86,14.38,21.69,0.69,15.01
15.245,156.92,7.6,103.86,14.28,21.69,0.69,14.94
15.246,156.9,7.6,103.85,14.24,21.69,0.67,14.91
15.246,156.88,7.6,103.85,14.2,21.69,0.69,14.97
15.247,156.86,7.6,103.85,14.22,21.69,0.7,15.03
15.247,156.87,7.6,103.85,14.19,21.69,0.7,14.87
15.247,156.89,7.6,103.85,14.24,21.71,0.7,14.99
15.247,156.89,7.6,103.85,14.24,21.7,0.7,14.89
15.247,156.89,7.6,103.85,14.27,21.7,0.7,15
15.247,156.89,7.6,103.85,14.26,21.7,0.69,14.91
15.247,156.9,7.6,103.84,14.32,21.69,0.69,14.95
15.247,156.9,7.6,103.84,14.42,21.69,0.69,14.87
15.246,156.9,7.6,103.84,14.48,21.69,0.7,14.75
15.245,156.91,7.6,103.84,14.69,21.68,0.69,14.93
15.244,156.93,7.6,103.83,14.72,21.7,0.7,14.85
15.244,156.95,7.6,103.83,14.77,21.71,0.69,14.87
15.244,156.95,7.6,103.83,14.73,21.71,0.69,15.02
15.245,156.96,7.6,103.84,14.71,21.71,0.68,15.01
15.245,156.98,7.6,103.84,14.71,21.72,0.66,14.96
15.246,157.02,7.6,103.84,14.67,21.72,0.65,14.9
15.247,157.04,7.6,103.85,14.66,21.72,0.64,14.89
15.248,157.03,7.6,103.86,14.56,21.73,0.63,14.96
15.251,157.04,7.6,103.86,14.36,21.75,0.62,15.04
15.254,157.01,7.6,103.87,14.22,21.75,0.62,15.01
15.258,156.92,7.6,103.84,14.23,21.79,0.67,14.92
15.25,157.07,7.59,103.8,14.56,21.76,0.73,14.93
15.245,157.14,7.59,103.79,14.57,21.76,0.69,15.03
15.251,157.12,7.59,103.83,14.19,21.78,0.71,14.87
15.252,157.09,7.59,103.82,14.23,21.82,0.7,15.05
15.251,157.13,7.59,103.8,14.32,21.84,0.66,15.04
15.251,157.15,7.59,103.8,14.29,21.82,0.66,15.17
15.252,157.11,7.59,103.8,14.26,21.8,0.65,14.95
15.252,157.12,7.59,103.8,14.14,21.79,0.63,15.07
15.253,157.12,7.59,103.79,14.03,21.79,0.62,15.02
15.254,157.1,7.59,103.79,13.99,21.76,0.64,14.98
15.254,157.13,7.59,103.79,13.98,21.76,0.65,15.08
15.253,157.17,7.59,103.78,14.03,21.76,0.64,15.05
15.253,157.17,7.59,103.78,13.99,21.76,0.65,15.12
15.253,157.18,7.59,103.78,13.99,21.77,0.67,15.12
15.254,157.13,7.59,103.79,13.98,21.77,0.66,15.05
15.254,157.15,7.59,103.8,13.96,21.79,0.65,15.01
15.255,157.15,7.59,103.8,13.98,21.79,0.65,15.07
15.255,157.14,7.59,103.8,14.01,21.81,0.67,15.06
15.255,157.09,7.59,103.8,14.03,21.82,0.65,15.07
15.256,157.07,7.59,103.8,14.07,21.84,0.65,15
15.257,157.14,7.59,103.8,14.04,21.85,0.67,15.16
15.259,157.2,7.59,103.82,14.01,21.85,0.67,15.11
15.262,157.19,7.59,103.82,13.99,21.84,0.65,15.06
15.264,157.21,7.59,103.84,14.06,21.83,0.65,15.06
15.265,157.22,7.59,103.85,14.11,21.83,0.65,15.04
15.266,157.28,7.59,103.86,14.14,21.85,0.64,15.01
15.266,157.31,7.59,103.87,14.17,21.86,0.62,14.99
15.264,157.33,7.59,103.86,14.25,21.85,0.62,15
15.262,157.35,7.59,103.85,14.37,21.85,0.63,15.02
15.26,157.37,7.59,103.85,14.35,21.85,0.63,15.08
15.259,157.37,7.59,103.85,14.36,21.85,0.64,15.12
15.259,157.38,7.59,103.84,14.29,21.85,0.66,15.1
15.259,157.36,7.59,103.84,14.27,21.88,0.65,15.11
15.259,157.36,7.59,103.84,14.21,21.88,0.64,14.98
15.253,157.38,7.59,103.81,14.52,21.87,0.66,15.01
15.254,157.2,7.59,103.82,14.31,21.85,0.64,14.96
15.258,157.35,7.59,103.86,13.98,21.86,0.65,15.05
15.256,157.56,7.59,103.84,14.2,21.86,0.68,15.11
15.251,157.63,7.59,103.81,14.4,21.84,0.67,15.04
15.249,157.57,7.59,103.8,14.42,21.83,0.62,15.18
15.249,157.56,7.59,103.8,14.4,21.81,0.63,15.09
15.249,157.59,7.59,103.8,14.34,21.82,0.62,15.14
15.248,157.57,7.59,103.8,14.41,21.83,0.63,15.13
15.248,157.53,7.59,103.81,14.33,21.83,0.62,15.17
15.25,157.56,7.59,103.81,14.31,21.85,0.62,15.1
15.251,157.64,7.59,103.81,14.27,21.85,0.61,15.08
15.252,157.59,7.59,103.82,14.22,21.83,0.59,15.2
15.253,157.58,7.59,103.83,14.23,21.85,0.59,15.02
15.249,157.78,7.59,103.82,14.28,21.87,0.65,15.15
15.25,157.85,7.59,103.82,14.28,21.86,0.63,15.16
15.251,157.84,7.59,103.83,14.21,21.89,0.62,15.17
15.252,157.84,7.59,103.83,14.22,21.88,0.62,15.04
15.254,157.9,7.59,103.84,14.15,21.88,0.62,15.08
15.255,157.96,7.59,103.85,14.06,21.87,0.63,15.03
15.256,157.93,7.59,103.85,14.02,21.85,0.63,15.11
15.257,157.93,7.59,103.85,13.98,21.86,0.62,15.28
15.258,157.94,7.59,103.86,13.9,21.85,0.61,15.12
15.26,157.96,7.59,103.87,13.86,21.89,0.6,15.04
15.261,158.01,7.59,103.87,13.87,21.91,0.6,15.08
15.262,158.02,7.59,103.87,13.87,21.91,0.61,15.13
15.262,158.05,7.59,103.88,13.88,21.9,0.62,15.15
15.263,158.09,7.59,103.88,13.89,21.91,0.62,15
15.263,158.1,7.59,103.88,13.89,21.91,0.63,15.17
15.262,158.1,7.59,103.88,13.85,21.91,0.62,15.1
15.262,158.09,7.59,103.88,13.85,21.9,0.62,15.04
15.261,158.08,7.59,103.87,13.86,21.9,0.62,15.22
15.261,158.09,7.59,103.87,13.93,21.9,0.63,15.18
15.26,158.1,7.59,103.87,13.95,21.9,0.63,15.2
15.259,158.11,7.59,103.86,13.99,21.9,0.63,15.22
15.259,158.1,7.59,103.86,14.03,21.9,0.64,15.08
15.258,158.09,7.59,103.86,14.06,21.9,0.63,15.13
15.257,158.05,7.59,103.86,14.05,21.9,0.63,15.02
15.256,158.02,7.59,103.86,14.06,21.91,0.63,15.07
15.255,157.99,7.59,103.86,14,21.89,0.61,15.19
15.255,157.98,7.59,103.86,14.05,21.91,0.6,15.05
15.254,158,7.59,103.86,14.05,21.9,0.61,15.2
15.252,158,7.59,103.84,14.19,21.91,0.64,15.09
15.245,158.1,7.59,103.8,14.51,21.9,0.65,15.21
15.245,158.1,7.59,103.78,14.35,21.83,0.66,15.17
15.248,158.17,7.59,103.8,14.15,21.85,0.65,15.09
15.248,158.22,7.59,103.8,14.08,21.9,0.61,15.2
15.254,158.15,7.59,103.83,13.9,21.93,0.61,15.19
15.256,158.22,7.59,103.83,13.85,21.96,0.61,15.25
15.256,158.22,7.59,103.84,13.93,21.94,0.61,15.27
15.257,158.2,7.59,103.84,13.92,21.94,0.62,15.25
15.257,158.26,7.59,103.84,13.89,21.94,0.63,15.24
15.257,158.22,7.58,103.84,13.87,21.93,0.63,15.26
15.257,158.19,7.58,103.83,13.9,21.94,0.63,15.3
15.256,158.19,7.58,103.84,13.92,21.96,0.64,15.33
15.254,158.2,7.58,103.83,14.08,21.97,0.65,15.31
15.253,158.22,7.59,103.82,14.2,21.98,0.66,15.26
15.249,158.26,7.59,103.82,14.46,21.97,0.68,15.24
15.245,158.29,7.59,103.81,14.63,21.95,0.68,15.12
