temp,spCond,pH,ODO,turb,fDOM,CHL,NO3
18.477,689.17,7.63,94.73,20.61,49.32,3.09,70.92
18.477,689.02,7.63,94.72,20.62,49.33,3.11,70.8
18.476,688.89,7.63,94.73,20.54,49.32,3.12,71.13
18.475,688.81,7.63,94.73,20.56,49.32,3.13,71.32
18.474,688.82,7.63,94.72,20.58,49.32,3.14,70.8
18.473,688.74,7.63,94.72,20.64,49.32,3.14,70.76
18.472,688.79,7.63,94.71,20.66,49.32,3.15,71.31
18.472,688.77,7.63,94.71,20.68,49.32,3.17,71.12
18.472,688.72,7.63,94.7,20.75,49.23,3.2,71.25
18.472,688.52,7.63,94.71,22.81,48.92,3.24,71.37
18.473,688.53,7.63,94.72,22.56,48.78,3.23,71.06
18.475,688.38,7.63,94.73,22.23,48.77,3.21,71.32
18.477,688.18,7.63,94.74,22.11,48.74,3.17,71.48
18.479,688.11,7.63,94.76,21.82,48.71,3.15,71
18.481,688.2,7.63,94.77,21.64,48.67,3.12,71.33
18.484,688.2,7.63,94.78,21.63,48.63,3.12,71.13
18.486,688.04,7.63,94.8,21.62,48.76,3.08,71.16
18.488,688.01,7.63,94.82,21.39,48.87,3.05,71.13
18.49,688.01,7.63,94.84,21.31,48.95,3.05,71.03
18.493,688.04,7.63,94.86,21.15,49.03,3.03,71.2
18.498,688.02,7.63,94.91,21.08,49.06,3.06,70.84
18.502,688.14,7.63,94.95,21.06,49.08,3.09,71.45
18.505,688.04,7.63,94.99,20.92,49.08,3.11,71.23
18.507,687.96,7.63,95.03,20.85,49.09,3.13,71.45
18.508,687.84,7.63,95.07,20.85,49.13,3.14,71.24
18.509,687.72,7.63,95.11,20.8,49.14,3.14,71.22
18.509,687.58,7.63,95.14,20.83,49.18,3.15,71.3
18.508,687.34,7.63,95.16,20.87,49.19,3.12,71.24
18.506,687.29,7.63,95.16,20.89,49.18,3.11,70.88
18.504,687.39,7.63,95.17,20.96,49.19,3.11,71.29
18.503,687.56,7.63,95.16,20.92,49.18,3.12,71.31
18.502,687.55,7.63,95.16,20.97,49.16,3.11,71.09
18.501,687.63,7.63,95.16,20.95,49.17,3.11,71.41
18.5,687.58,7.63,95.15,21,49.17,3.14,71.19
18.5,687.49,7.63,95.15,20.98,49.16,3.15,71.27
18.499,687.4,7.63,95.15,20.91,49.14,3.14,71.4
18.5,687.2,7.63,95.14,20.97,49.13,3.13,71.3
18.5,687.05,7.63,95.14,20.97,49.12,3.17,71.18
18.501,686.97,7.63,95.15,20.92,49.11,3.17,71.18
18.502,686.81,7.63,95.16,20.91,49.12,3.18,71.29
18.515,686.44,7.63,95.26,20.9,49.15,3.21,71.14
18.529,686.05,7.64,95.5,21.01,49.13,3.23,70.98
18.515,686.36,7.64,95.53,20.98,49.12,3.24,71.06
18.508,686.18,7.64,95.47,20.98,49.08,3.24,71.63
18.504,685.51,7.64,95.43,21.04,49.04,3.23,71.17
18.504,685.32,7.64,95.43,21.08,49.02,3.22,71.32
18.504,685.23,7.64,95.42,21.08,49.02,3.2,71.67
18.505,685.12,7.64,95.43,21.15,49.01,3.19,71.4
18.507,685,7.64,95.44,21.19,48.99,3.16,71.59
18.508,684.83,7.64,95.45,21.28,48.98,3.14,71.53
18.512,684.74,7.64,95.48,21.23,48.99,3.15,71.43
18.514,684.76,7.64,95.5,21.26,48.96,3.19,71.04
18.515,684.76,7.64,95.52,21.34,48.93,3.22,71.43
18.516,684.94,7.64,95.54,21.46,48.93,3.24,71.38
18.517,685.13,7.64,95.56,21.46,48.91,3.29,71.36
18.518,685.09,7.64,95.57,21.44,48.94,3.34,71.83
18.519,684.93,7.64,95.58,21.51,48.94,3.38,71.76
18.52,684.78,7.64,95.59,21.53,48.96,3.4,71.9
18.521,684.73,7.64,95.6,21.47,48.96,3.4,73.87
18.523,684.44,7.64,95.6,21.48,48.94,3.42,74.25
18.524,684.18,7.64,95.6,21.37,48.94,3.39,74.35
18.525,684.02,7.64,95.61,21.29,48.96,3.36,74.67
18.527,683.92,7.64,95.6,21.21,49.01,3.34,74.2
18.528,684.05,7.64,95.6,21.19,49.02,3.31,74.31
18.529,683.97,7.64,95.6,21.17,49.03,3.29,75.68
18.529,683.91,7.64,95.59,21.17,49.01,3.3,76.24
18.531,683.83,7.64,95.6,21.1,49,3.31,76.4
18.531,683.78,7.64,95.59,21.16,48.99,3.29,76.9
18.532,683.79,7.64,95.59,21.17,49.01,3.32,76.88
18.532,683.74,7.64,95.59,21.18,49.02,3.34,77.18
18.532,683.57,7.64,95.58,21.14,49.03,3.34,77.33
18.532,683.5,7.64,95.57,21.14,49.02,3.31,77.38
18.532,683.49,7.64,95.56,21.17,48.99,3.29,77.87
18.532,683.42,7.64,95.55,21.13,49.01,3.26,77.84
18.533,683.25,7.64,95.55,21.05,49,3.23,77.68
18.533,683.3,7.64,95.55,20.99,49.02,3.23,77.57
18.529,682.28,7.64,95.53,21.1,49.06,3.37,79.03
18.536,682.06,7.64,95.58,21.37,48.97,3.42,78.71
18.549,681.29,7.64,95.75,21.6,48.88,3.35,78.23
18.551,680.88,7.64,95.88,21.49,48.92,3.41,78.73
18.55,681,7.64,95.93,21.37,48.94,3.41,78.83
18.549,680.85,7.64,95.93,21.33,48.95,3.41,78.94
18.549,680.74,7.64,95.93,21.28,48.94,3.41,79.02
18.548,680.71,7.64,95.93,21.28,48.95,3.39,79.11
18.547,680.47,7.64,95.93,21.23,48.96,3.38,79.08
18.546,680.19,7.64,95.93,21.23,48.95,3.38,78.83
18.546,680.08,7.64,95.92,21.22,48.95,3.39,78.85
18.545,680.07,7.64,95.92,21.16,48.95,3.38,79.32
18.544,679.93,7.64,95.92,21.23,48.95,3.37,78.64
18.544,680.04,7.64,95.92,21.19,48.94,3.38,78.64
18.543,680.03,7.64,95.92,21.16,48.94,3.4,78.68
18.543,680.04,7.64,95.92,21.12,48.92,3.39,79
18.543,680.08,7.64,95.92,21.12,48.93,3.39,79
18.542,680.12,7.64,95.92,21.1,48.93,3.4,79.08
18.542,680.22,7.64,95.92,21.16,48.93,3.4,78.83
18.542,680.11,7.64,95.93,21.19,48.93,3.41,78.78
18.541,680.02,7.65,95.92,21.22,48.92,3.42,78.8
18.541,680.05,7.65,95.92,21.32,48.9,3.43,78.64
18.541,680.13,7.65,95.92,21.34,48.9,3.45,78.76
18.54,680.2,7.65,95.93,21.37,48.9,3.47,78.92
18.54,680.24,7.65,95.94,21.37,48.9,3.47,78.8
18.541,680.11,7.65,95.94,21.45,48.89,3.49,78.89
18.541,679.89,7.65,95.95,21.42,48.89,3.48,79.15
18.542,679.86,7.65,95.96,21.41,48.89,3.48,78.95
18.543,679.82,7.65,95.97,21.44,48.87,3.46,78.47
18.543,679.81,7.65,95.99,21.5,48.86,3.46,78.74
18.543,679.7,7.65,96,21.41,48.84,3.45,78.77
18.543,679.45,7.65,96.01,21.51,48.81,3.45,78.89
18.543,679.56,7.65,96.01,21.51,48.82,3.47,78.59
18.543,679.48,7.65,96.03,21.49,48.8,3.5,78.6
18.543,679.37,7.65,96.04,21.53,48.81,3.51,78.52
18.544,679.22,7.65,96.05,21.51,48.82,3.52,78.7
18.545,679.08,7.65,96.06,21.47,48.8,3.54,78.68
18.546,679.02,7.65,96.07,21.39,48.79,3.56,78.66
18.547,678.79,7.65,96.1,21.22,48.77,3.52,78.66
18.547,678.68,7.65,96.12,21.45,48.76,3.5,78.72
18.548,678.58,7.65,96.13,21.49,48.78,3.49,79.13
18.548,678.45,7.65,96.15,21.35,48.82,3.47,79.16
18.548,678.12,7.65,96.16,21.28,48.81,3.47,78.16
18.549,677.88,7.65,96.18,21.21,48.82,3.44,78.87
18.55,677.53,7.65,96.2,21.22,48.84,3.43,78.54
18.55,677.25,7.65,96.23,21.22,48.83,3.42,78.66
18.55,677.15,7.65,96.24,21.19,48.82,3.41,78.36
18.549,677.02,7.65,96.25,21.14,48.84,3.39,78.64
18.547,676.77,7.65,96.26,21.29,48.84,3.38,78.81
18.545,676.69,7.65,96.25,21.36,48.86,3.38,78.6
18.542,676.7,7.65,96.23,21.46,48.82,3.36,78.71
18.54,676.66,7.65,96.22,21.44,48.82,3.35,79.03
18.539,676.52,7.65,96.21,21.32,48.82,3.33,78.8
18.54,676.21,7.65,96.19,20.97,48.81,3.3,78.9
18.543,675.89,7.65,96.21,20.83,48.81,3.35,79.1
18.546,675.02,7.65,96.27,21.01,48.8,3.36,78.86
18.546,674.76,7.66,96.32,20.9,48.77,3.35,78.79
18.541,674.36,7.66,96.34,20.89,48.74,3.29,78.57
18.54,674.22,7.66,96.35,20.9,48.74,3.29,78.76
18.538,674.06,7.66,96.35,20.88,48.77,3.3,78.95
18.538,674,7.66,96.35,20.9,48.75,3.32,78.62
18.537,673.97,7.66,96.35,20.89,48.75,3.33,78.72
18.537,673.76,7.66,96.36,20.92,48.76,3.34,78.62
18.538,673.65,7.66,96.36,20.92,48.74,3.32,78.87
18.539,673.38,7.66,96.38,20.93,48.74,3.31,78.95
18.541,673.16,7.66,96.4,20.94,48.73,3.3,78.58
18.546,672.9,7.66,96.43,20.89,48.75,3.32,78.7
18.552,672.52,7.66,96.48,20.87,48.74,3.32,78.74
18.561,671.82,7.66,96.59,21.21,48.71,3.37,78.15
18.565,671.42,7.66,96.68,21.38,48.69,3.38,78.53
18.557,671.15,7.66,96.7,21.46,48.66,3.49,78.4
18.551,671.17,7.66,96.69,21.56,48.66,3.49,78.28
18.546,671.2,7.66,96.67,21.33,48.64,3.51,78.19
18.542,671.19,7.66,96.64,21.57,48.61,3.5,78.34
18.537,671.09,7.66,96.61,21.4,48.59,3.5,78.65
18.533,670.85,7.66,96.56,21.39,48.56,3.41,78.28
18.531,670.72,7.66,96.55,21.27,48.55,3.36,78.18
18.53,670.53,7.66,96.53,21.26,48.57,3.34,78.62
18.529,670.3,7.66,96.53,21.26,48.55,3.33,78.05
18.529,670.06,7.66,96.53,21.19,48.57,3.32,78
18.528,669.87,7.66,96.53,21.15,48.58,3.35,78.42
18.526,669.73,7.66,96.53,21.1,48.58,3.34,78.25
18.526,669.57,7.66,96.53,21.1,48.6,3.34,78.18
18.525,669.48,7.66,96.53,21.18,48.61,3.29,78.44
18.525,669.44,7.66,96.53,21.21,48.62,3.27,78.1
18.524,669.32,7.66,96.53,21.2,48.62,3.25,78.19
18.524,669.31,7.66,96.53,21.09,48.64,3.24,78.24
18.524,669.21,7.66,96.54,20.98,48.63,3.22,78.24
18.523,668.96,7.66,96.55,21.01,48.65,3.23,78.33
18.523,668.62,7.66,96.56,21,48.61,3.23,78.1
18.521,668.24,7.66,96.57,20.97,48.6,3.24,78.01
18.52,668.1,7.66,96.57,20.96,48.61,3.25,78.27
18.511,667.37,7.66,96.53,21.27,48.61,3.25,78.19
18.501,666.66,7.66,96.45,21.35,48.46,3.26,78.66
18.499,666.33,7.66,96.48,21.19,48.49,3.22,78.85
18.499,666.2,7.66,96.48,21.2,48.5,3.22,78.59
18.499,666.09,7.66,96.49,21.23,48.49,3.23,78.96
18.498,666.06,7.66,96.49,21.28,48.48,3.24,78.75
18.498,666.02,7.66,96.49,21.31,48.48,3.27,79.15
18.498,665.97,7.66,96.5,21.25,48.47,3.27,79.17
18.498,665.87,7.66,96.5,21.24,48.49,3.28,78.99
18.497,665.85,7.66,96.5,21.25,48.49,3.29,78.91
18.497,665.81,7.66,96.51,21.29,48.48,3.32,78.93
18.497,665.82,7.66,96.51,21.33,48.47,3.33,79.15
18.497,665.76,7.66,96.52,21.33,48.46,3.35,79.13
18.497,665.7,7.66,96.51,21.29,48.46,3.36,79.23
18.497,665.64,7.66,96.51,21.24,48.46,3.38,78.83
18.497,665.6,7.67,96.52,21.21,48.45,3.38,79.27
18.497,665.58,7.67,96.52,21.2,48.45,3.37,79.19
18.497,665.5,7.67,96.53,21.23,48.44,3.36,79.03
18.498,665.45,7.67,96.53,21.19,48.41,3.34,79.3
18.498,665.38,7.67,96.53,21.2,48.41,3.33,79.01
18.498,665.29,7.67,96.53,21.17,48.4,3.31,78.89
18.499,665.2,7.67,96.54,21.2,48.39,3.31,79.36
18.499,665.16,7.67,96.54,21.18,48.39,3.29,79.3
18.499,665.1,7.67,96.55,21.15,48.39,3.27,79.22
18.499,665,7.67,96.55,21.14,48.38,3.27,79.07
18.499,664.96,7.67,96.56,21.13,48.38,3.25,79.06
18.499,664.89,7.67,96.57,21.12,48.38,3.26,78.93
18.499,664.81,7.67,96.57,21.6,48.39,3.28,78.88
18.498,664.73,7.67,96.58,20.63,48.36,3.29,79.41
18.497,664.58,7.67,96.58,20.85,48.38,3.27,79.31
18.497,664.51,7.67,96.58,20.78,48.37,3.27,79.57
18.497,664.21,7.67,96.57,20.89,48.38,3.26,79.23
18.497,664.07,7.67,96.57,20.89,48.41,3.21,79.1
18.498,664.01,7.67,96.57,20.89,48.4,3.18,79.27
18.499,663.9,7.67,96.57,20.86,48.43,3.13,79.47
18.5,663.8,7.67,96.57,20.91,48.43,3.15,79.22
18.5,663.6,7.67,96.58,20.9,48.43,3.13,79.5
18.501,663.46,7.67,96.59,20.94,48.41,3.12,79.62
18.502,663.42,7.67,96.6,21.01,48.42,3.11,79.72
18.503,663.22,7.67,96.62,20.96,48.43,3.11,79.33
18.503,662.96,7.67,96.63,21.06,48.42,3.11,79.65
18.503,662.89,7.67,96.64,21.1,48.41,3.1,79.5
18.503,662.72,7.67,96.65,21.2,48.4,3.09,79.4
18.503,662.68,7.67,96.65,21.21,48.39,3.11,79.52
18.502,662.5,7.67,96.67,21.24,48.38,3.13,79.25
18.502,662.4,7.67,96.68,21.3,48.39,3.17,79.87
18.501,662.37,7.67,96.68,21.26,48.38,3.2,79.4
18.5,662.4,7.67,96.68,21.3,48.38,3.21,79.4
18.498,662.48,7.67,96.68,21.27,48.39,3.22,79.48
18.497,662.56,7.67,96.68,21.38,48.38,3.23,79.33
18.496,662.52,7.67,96.68,21.42,48.39,3.26,79.59
18.494,662.53,7.67,96.69,21.41,48.37,3.26,79.87
18.493,662.42,7.67,96.7,21.38,48.37,3.26,79.53
18.492,662.3,7.67,96.69,21.35,48.36,3.23,79.74
18.491,661.49,7.67,96.72,21.27,48.33,3.18,79.74
18.491,660.76,7.67,96.75,21.22,48.31,3.13,79.88
18.485,660.35,7.67,96.76,21.52,48.28,3.21,80
18.482,659.64,7.67,96.77,21.44,48.28,3.18,80.25
18.483,659.5,7.67,96.77,21.36,48.28,3.17,80.27
18.484,659.26,7.67,96.79,21.28,48.25,3.2,80.26
18.484,659.15,7.67,96.81,21.28,48.26,3.21,80.35
18.484,659.18,7.67,96.82,21.35,48.25,3.21,80.22
18.484,659.27,7.67,96.84,21.41,48.24,3.26,80.53
18.483,659.18,7.67,96.86,21.47,48.24,3.3,80.65
18.481,659.09,7.67,96.87,21.49,48.23,3.29,80.3
18.48,659.07,7.67,96.88,21.58,48.2,3.3,80.16
18.479,659.12,7.68,96.89,21.6,48.2,3.31,80.12
18.478,658.97,7.68,96.9,21.62,48.17,3.31,80.52
18.478,658.81,7.68,96.92,21.72,48.16,3.26,80.29
18.478,658.55,7.68,96.93,21.74,48.14,3.25,79.98
18.479,658.37,7.68,96.95,21.74,48.13,3.2,80.18
18.481,658.16,7.68,96.96,21.69,48.12,3.17,80.22
18.482,657.96,7.68,96.98,21.71,48.13,3.14,80.43
18.484,657.88,7.68,97,21.74,48.1,3.14,80.68
18.485,657.77,7.68,97.01,21.75,48.08,3.14,80.58
18.486,657.65,7.68,97.05,22.95,48.05,3.2,80.53
18.487,657.56,7.68,97.07,22.11,48.03,3.24,80.98
18.489,657.17,7.68,97.13,22.22,47.98,3.14,80.46
18.491,656.74,7.68,97.16,22.13,47.95,3.25,80.46
18.493,656.22,7.68,97.21,22.2,47.92,3.42,80.03
18.498,655.24,7.68,97.32,22.23,47.85,3.32,80.1
18.506,653.66,7.68,97.49,22.14,47.78,3.11,80.09
18.513,652.74,7.68,97.53,22.07,47.77,2.99,79.85
18.519,651.86,7.69,97.59,22.09,47.71,3.12,79.58
18.521,651.26,7.69,97.65,22.14,47.71,3.2,79.77
18.526,649.97,7.69,97.73,22.14,47.64,3.14,79.32
18.526,649.63,7.69,97.74,22.17,47.63,3.12,79.48
18.526,649.37,7.69,97.74,22.14,47.63,3.1,79.25
18.526,648.99,7.69,97.75,22.07,47.62,3.1,79.24
18.526,648.76,7.69,97.75,22.05,47.6,3.09,79.53
18.526,648.69,7.69,97.76,22.04,47.6,3.1,79.13
18.526,648.37,7.69,97.77,22.04,47.57,3.12,79.34
18.524,648.28,7.69,97.77,22.53,47.55,3.16,79.16
18.521,648.13,7.69,97.78,22.74,47.56,3.21,79
18.518,647.88,7.69,97.78,22.54,47.56,3.27,79.03
18.515,647.63,7.69,97.78,22.47,47.56,3.29,78.92
18.511,647.54,7.69,97.77,22.39,47.55,3.29,78.41
18.508,647.4,7.69,97.76,22.45,47.53,3.26,78.49
18.513,646.74,7.69,97.84,21.83,47.48,2.94,78.23
18.514,646.34,7.69,97.87,21.84,47.48,2.96,78.02
18.51,645.78,7.69,97.9,21.93,47.45,3,77.59
18.51,645.74,7.69,97.9,21.96,47.45,3.01,77.95
18.507,645.56,7.69,97.9,21.98,47.42,3.02,77.89
18.507,645.48,7.69,97.91,22.02,47.4,3.04,77.84
18.506,645.5,7.69,97.91,21.99,47.39,3.05,77.68
18.506,645.47,7.69,97.92,22.03,47.38,3.06,77.73
18.506,645.32,7.69,97.92,22.01,47.39,3.07,77.75
18.506,645.32,7.69,97.92,22.01,47.38,3.07,77.62
18.506,645.25,7.69,97.92,21.99,47.37,3.06,77.67
18.511,644.29,7.69,98.02,21.78,47.32,2.94,77.13
18.508,643.64,7.69,98.07,21.89,47.25,2.92,76.69
18.504,643.72,7.7,98.12,22.11,47.18,2.96,76.67
18.494,643.07,7.7,98.17,21.58,47.12,3.08,76.37
18.493,642.97,7.7,98.17,21.32,47.12,3.1,76.54
18.493,642.85,7.7,98.18,21.54,47.14,3.09,76.43
18.492,642.84,7.7,98.18,21.66,47.15,3.1,76.11
18.492,642.87,7.7,98.18,21.82,47.14,3.09,76.29
18.491,642.78,7.7,98.18,21.78,47.15,3.1,76.03
18.491,642.76,7.7,98.19,21.82,47.16,3.13,76.43
18.491,642.74,7.7,98.19,21.91,47.15,3.18,76.26
18.49,642.68,7.7,98.19,21.91,47.14,3.2,76.39
18.49,642.57,7.7,98.19,21.94,47.16,3.21,75.96
18.49,642.47,7.7,98.2,21.99,47.16,3.19,75.78
18.491,642.32,7.7,98.21,21.88,47.16,3.17,75.55
18.492,642.05,7.7,98.22,21.87,47.16,3.19,75.61
18.493,641.82,7.7,98.25,21.82,47.17,3.16,75.47
18.494,641.53,7.7,98.27,21.76,47.19,3.08,75.43
18.495,641.25,7.7,98.29,21.68,47.18,3.06,75.27
18.496,641.06,7.7,98.31,21.56,47.17,3.04,75.39
18.496,640.99,7.7,98.34,21.43,47.15,3.04,74.9
18.496,640.79,7.7,98.35,21.36,47.16,3.02,75
18.496,640.7,7.7,98.36,21.42,47.14,3,74.87
18.495,640.41,7.7,98.38,21.42,47.15,3,74.75
18.495,640.22,7.7,98.39,21.41,47.14,2.98,74.37
18.495,640.02,7.7,98.4,21.39,47.14,2.97,74.39
18.495,639.65,7.7,98.41,21.44,47.12,2.95,74.53
18.493,639.33,7.7,98.41,21.4,47.1,2.93,74.69
18.492,639.17,7.7,98.41,21.54,47.09,2.94,74.35
18.49,639,7.7,98.41,22.96,47.08,2.97,74.06
18.487,638.87,7.7,98.41,21.87,47.08,3,73.78
18.485,638.7,7.7,98.41,21.67,47.05,3.01,74.1
18.483,638.61,7.7,98.42,21.52,47.05,3.02,73.99
18.481,638.51,7.7,98.42,21.45,47.02,3.04,73.88
18.48,638.43,7.7,98.43,21.46,46.99,3.04,73.72
18.479,638.2,7.7,98.45,21.44,46.97,3.03,73.43
18.479,637.96,7.7,98.46,21.44,46.95,3.04,73.31
18.479,637.78,7.7,98.48,21.46,46.94,3.08,72.89
18.479,637.54,7.7,98.49,21.45,46.92,3.1,73.38
18.552,636.95,7.69,98.48,26.03,45.59,3.6,72.73
18.554,637.12,7.7,98.6,25.93,45.64,3.62,72.84
18.554,637.19,7.7,98.67,26.74,45.71,3.65,72.88
18.556,637.7,7.7,98.78,25.57,45.79,3.66,72.96
18.556,637.74,7.7,98.81,22.53,45.81,4.12,73.52
18.557,637.72,7.7,98.81,22.95,45.83,3.74,73.25
18.557,638.09,7.7,98.79,26.08,45.82,3.82,73.17
18.558,638.03,7.71,98.81,26.27,45.82,3.81,73.49
18.558,637.99,7.71,98.83,26.13,45.82,3.76,73.06
18.557,638.07,7.71,98.87,25.6,45.76,3.72,73.5
18.559,638.38,7.71,99.01,29.02,45.68,3.67,73.22
18.56,638.18,7.71,98.97,27.23,45.55,3.88,73.54
18.557,638.11,7.71,98.79,27.66,45.39,4.01,73.51
18.556,638.36,7.71,98.88,27.94,45.41,3.76,73.29
18.557,638.16,7.71,99.04,27.6,45.48,3.94,73.65
18.559,638.3,7.7,98.99,26.95,45.52,4.03,73.11
18.558,638.29,7.7,98.83,27.2,45.53,3.83,72.95
18.555,637.08,7.7,98.88,27.51,45.42,3.61,73.2
18.554,636.85,7.7,98.92,28.69,45.41,3.56,72.96
18.552,636.56,7.7,98.96,28.36,45.4,3.53,72.71
18.547,636.27,7.7,99.04,27.24,45.33,3.47,72.76
18.545,636.07,7.7,99.08,27.11,45.31,3.43,72.26
18.542,635.75,7.7,99.1,27,45.32,3.43,71.94
18.54,635.54,7.7,99.13,26.7,45.35,3.4,71.78
18.538,635.34,7.7,99.15,26.49,45.39,3.36,71.62
18.536,634.89,7.7,99.17,26.28,45.44,3.33,71.43
18.536,634.57,7.71,99.2,25.87,45.5,3.29,71.6
18.535,634.21,7.71,99.22,25.41,45.58,3.29,71.6
18.511,631.68,7.71,99.32,21.17,46.51,3.3,69.64
18.498,630.83,7.71,99.33,21.05,46.59,3.37,69.3
18.496,630.63,7.71,99.34,21.06,46.58,3.4,69.44
18.494,630.47,7.71,99.34,21.1,46.56,3.42,69.42
18.491,630.28,7.71,99.34,21.19,46.54,3.45,69.09
18.489,629.99,7.71,99.34,21.26,46.53,3.46,68.78
18.486,629.83,7.71,99.33,21.37,46.51,3.46,68.83
18.483,629.59,7.71,99.33,21.4,46.51,3.48,68.8
18.478,629.04,7.71,99.31,21.61,46.45,3.5,68.13
18.472,628.59,7.71,99.29,21.77,46.4,3.5,67.93
18.469,628.38,7.71,99.28,21.85,46.36,3.51,67.32
18.466,628.12,7.71,99.27,21.9,46.34,3.49,67.32
18.46,627.77,7.71,99.24,21.95,46.3,3.43,67.49
18.457,627.61,7.71,99.23,22.01,46.26,3.4,67.33
18.455,627.44,7.71,99.21,22.04,46.24,3.39,67.12
18.453,627.26,7.71,99.2,22.03,46.24,3.36,66.88
18.45,627.09,7.71,99.19,21.92,46.23,3.34,67.06
18.449,626.93,7.71,99.17,21.92,46.21,3.32,66.86
18.447,626.79,7.71,99.16,21.88,46.2,3.31,66.46
18.446,626.64,7.71,99.15,21.79,46.17,3.3,66.34
18.445,626.5,7.71,99.14,21.73,46.17,3.28,66.38
18.444,626.37,7.71,99.14,21.61,46.16,3.27,66.47
18.443,626.28,7.71,99.13,21.55,46.16,3.27,66.24
18.443,626.14,7.71,99.12,21.48,46.16,3.27,66.28
18.443,626.06,7.71,99.12,21.4,46.15,3.27,66.6
18.443,625.93,7.71,99.12,21.35,46.15,3.28,66.49
18.442,625.84,7.71,99.11,21.31,46.14,3.28,66.48
18.442,625.67,7.71,99.11,21.3,46.16,3.29,66.32
18.437,624.79,7.71,99.09,20.96,46.2,3.31,65.61
18.43,623.62,7.71,99.08,20.54,46.22,3.29,64.51
18.414,622.33,7.71,99.04,20.45,46.19,3.38,64.13
18.394,620.63,7.71,98.97,20.84,46.02,3.42,63.96
18.386,619.6,7.71,98.94,20.85,45.88,3.42,63.07
18.38,618.56,7.71,98.92,20.94,45.79,3.42,62.67
18.363,616.9,7.71,98.86,21.32,45.63,3.61,61.65
18.358,616.76,7.71,98.84,21.37,45.58,3.61,61.38
18.353,616.73,7.71,98.81,21.4,45.56,3.59,61.47
18.35,616.67,7.71,98.78,21.44,45.54,3.59,61.45
18.348,616.62,7.71,98.76,21.47,45.51,3.58,61.4
18.347,616.51,7.71,98.74,21.45,45.51,3.54,61.3
18.347,616.42,7.71,98.74,21.34,45.54,3.51,60.99
18.348,616.29,7.71,98.74,21.21,45.56,3.5,60.91
18.351,616.15,7.71,98.75,21.09,45.58,3.46,61.06
18.354,615.98,7.71,98.77,20.9,45.59,3.45,61.08
18.358,615.74,7.71,98.8,20.76,45.59,3.47,60.51
18.362,615.52,7.71,98.85,20.55,45.62,3.52,60.79
18.364,615.26,7.71,98.88,20.38,45.65,3.54,60.89
18.365,614.64,7.71,98.96,20.34,45.65,3.58,60.48
18.363,614.36,7.71,98.98,20.38,45.64,3.6,60.42
18.359,614.16,7.71,98.99,20.49,45.62,3.6,60.08
18.354,613.99,7.71,98.99,20.57,45.6,3.58,59.93
18.348,613.77,7.71,98.98,20.72,45.56,3.56,60.08
18.342,613.53,7.71,98.96,20.82,45.54,3.56,59.64
18.337,613.4,7.71,98.95,20.91,45.51,3.53,59.64
18.334,613.13,7.71,98.93,21.01,45.47,3.52,59.6
18.331,613.02,7.71,98.92,21.09,45.42,3.48,59.62
18.329,612.75,7.71,98.91,21.12,45.41,3.48,59.64
18.329,612.66,7.71,98.91,21.1,45.39,3.48,59.35
18.329,612.51,7.71,98.91,21.05,45.4,3.5,58.99
18.328,612.42,7.71,98.91,21.04,45.37,3.51,59.11
18.328,612.14,7.71,98.91,20.95,45.35,3.52,59.33
18.328,611.77,7.71,98.92,20.88,45.36,3.56,58.94
18.327,611.43,7.71,98.93,20.78,45.36,3.58,58.59
18.326,611.11,7.71,98.95,20.78,45.34,3.59,58.5
18.324,610.69,7.71,98.96,20.75,45.33,3.59,58.29
18.323,610.39,7.71,98.98,20.76,45.33,3.59,58.26
18.323,610.05,7.71,99,20.85,45.3,3.59,58.07
18.323,609.69,7.71,99.03,20.9,45.27,3.57,58.01
18.324,609.35,7.71,99.06,20.93,45.23,3.54,58.23
18.324,609.18,7.71,99.08,20.97,45.23,3.56,57.87
18.323,609.22,7.71,99.1,20.94,45.27,3.57,57.59
18.309,611.07,7.71,99.06,20.99,45.47,3.59,57.03
18.293,614.38,7.7,98.82,21.12,45.94,3.58,57
18.288,615.83,7.69,98.64,21.19,46.14,3.56,56.73
18.288,615.27,7.68,98.56,21.21,46.23,3.46,56.42
18.29,614.16,7.68,98.59,21.26,46.18,3.49,56.33
18.292,613.31,7.68,98.66,21.14,46.15,3.52,56.27
18.293,612.94,7.68,98.68,21.14,46.11,3.5,56.16
18.293,612.67,7.68,98.71,21.11,46.11,3.54,55.63
18.292,612.26,7.68,98.73,21.07,46.06,3.58,56.26
18.291,611.92,7.68,98.75,21.14,46.04,3.6,56.24
18.289,611.57,7.68,98.75,21.19,46.01,3.63,55.84
18.287,611.3,7.68,98.76,21.12,45.97,3.64,55.73
18.284,611.12,7.68,98.76,21.13,45.96,3.63,55.83
18.281,611.02,7.68,98.74,21.09,45.96,3.58,55.73
18.279,610.9,7.68,98.73,21.07,45.96,3.55,55.64
18.278,610.79,7.68,98.71,21.06,45.94,3.52,55.62
18.278,610.81,7.68,98.7,20.93,45.97,3.51,55.76
18.278,610.75,7.68,98.7,20.81,45.98,3.54,55.58
18.279,610.62,7.68,98.7,20.9,45.98,3.54,55.51
18.279,610.36,7.68,98.69,20.92,45.97,3.57,55.25
18.279,608.66,7.68,98.81,20.86,45.89,3.63,54.97
18.279,608.63,7.68,98.81,20.78,45.9,3.64,55.12
18.279,608.58,7.68,98.82,20.66,45.89,3.64,55.26
