temp,spCond,pH,ODO,turb,fDOM,CHL,NO3,cluster,SUBcluster
14.943,152.79,7.62,103.81,12.32,22.37,0.79,12.51,2,1
14.945,152.81,7.62,103.81,12.34,22.38,0.8,12.48,2,1
14.947,152.84,7.62,103.82,12.31,22.39,0.8,12.49,2,1
14.95,152.88,7.62,103.83,12.23,22.4,0.82,12.33,2,1
14.953,152.93,7.62,103.83,12.2,22.42,0.82,12.43,2,1
14.955,152.99,7.62,103.85,12.19,22.44,0.8,12.52,2,1
14.957,153.03,7.62,103.85,12.23,22.46,0.77,12.69,2,1
14.96,153.11,7.62,103.85,12.19,22.47,0.75,12.64,2,1
14.961,153.17,7.62,103.86,12.17,22.48,0.75,12.51,2,1
14.963,153.21,7.62,103.86,12.12,22.47,0.74,12.46,2,1
14.965,153.16,7.62,103.87,12.14,22.48,0.76,12.63,2,1
14.965,153.18,7.62,103.86,12.17,22.48,0.77,12.63,2,1
14.965,153.13,7.62,103.86,12.18,22.49,0.78,12.55,2,1
14.966,153.13,7.62,103.86,12.21,22.49,0.78,12.77,2,1
14.966,153.15,7.62,103.86,12.16,22.52,0.78,12.57,2,1
14.966,153.21,7.62,103.85,12.17,22.53,0.8,12.6,2,1
14.966,153.3,7.62,103.84,12.15,22.55,0.79,12.56,2,1
14.965,153.4,7.62,103.84,12.11,22.55,0.8,12.76,2,1
14.965,153.46,7.61,103.83,12.09,22.57,0.82,12.76,2,1
14.964,153.46,7.61,103.83,12.01,22.59,0.84,12.74,2,1
14.963,153.47,7.61,103.82,11.94,22.58,0.82,12.72,2,1
14.963,153.47,7.61,103.82,11.93,22.61,0.84,12.8,2,1
14.963,153.41,7.61,103.81,11.85,22.63,0.83,12.77,2,1
14.964,153.39,7.61,103.81,11.83,22.64,0.82,12.89,2,1
14.966,153.38,7.61,103.82,11.8,22.63,0.81,12.9,2,1
14.968,153.39,7.61,103.82,11.76,22.63,0.79,12.9,2,1
14.969,153.43,7.61,103.82,11.78,22.63,0.8,12.89,2,1
14.969,153.41,7.61,103.82,11.82,22.65,0.78,12.8,2,1
14.968,153.43,7.61,103.82,11.97,22.66,0.8,12.95,2,1
14.967,153.43,7.61,103.82,12.03,22.66,0.78,12.88,2,1
14.965,153.44,7.61,103.81,12.08,22.66,0.79,12.68,2,1
14.962,153.45,7.61,103.79,12.22,22.65,0.78,12.92,2,1
14.966,153.47,7.6,103.79,12.24,22.65,0.76,12.9,2,1
14.967,153.52,7.6,103.8,12.13,22.66,0.75,12.97,2,1
14.971,153.52,7.59,103.81,11.93,22.68,0.74,12.98,2,1
14.976,153.54,7.59,103.83,11.75,22.67,0.73,12.87,2,1
14.979,153.61,7.59,103.84,11.66,22.67,0.71,12.96,2,1
14.974,153.62,7.59,103.82,12.08,22.68,0.78,12.93,2,1
14.971,153.63,7.59,103.81,12.18,22.67,0.79,13.12,2,1
14.97,153.6,7.59,103.81,12.2,22.66,0.79,12.98,2,1
14.969,153.59,7.59,103.8,12.16,22.65,0.79,12.94,2,1
14.969,153.59,7.59,103.8,12.13,22.66,0.8,13.02,2,1
14.969,153.57,7.59,103.8,12.12,22.65,0.8,13.02,2,1
14.969,153.54,7.58,103.81,12.07,22.64,0.79,13.13,2,1
14.97,153.54,7.58,103.81,12.08,22.65,0.79,13.13,2,1
14.97,153.54,7.58,103.81,11.98,22.66,0.8,12.98,2,1
14.972,153.52,7.58,103.82,11.92,22.66,0.79,13.15,2,1
14.974,153.54,7.58,103.82,11.92,22.66,0.8,13.14,2,1
14.976,153.55,7.58,103.83,11.92,22.65,0.78,13.03,2,1
14.975,153.61,7.58,103.83,12.04,22.65,0.79,12.95,2,1
14.975,153.63,7.59,103.83,12.14,22.66,0.79,13,2,1
14.975,153.64,7.59,103.83,12.15,22.65,0.81,12.98,2,1
14.974,153.7,7.59,103.83,12.26,22.64,0.82,13,2,1
14.974,153.71,7.59,103.83,12.24,22.64,0.84,13.07,2,1
14.975,153.71,7.59,103.83,12.22,22.64,0.84,13.05,2,1
14.977,153.69,7.59,103.84,12.24,22.62,0.83,12.93,2,1
14.98,153.7,7.59,103.84,12.17,22.63,0.84,13.04,2,1
14.981,153.71,7.59,103.85,12.09,22.63,0.84,13.03,2,1
14.982,153.72,7.59,103.86,12.01,22.63,0.85,13.06,2,1
14.985,153.72,7.59,103.86,11.92,22.65,0.85,13.01,2,1
14.986,153.73,7.6,103.87,11.83,22.64,0.84,12.99,2,1
14.987,153.74,7.6,103.88,11.82,22.64,0.85,13.06,2,1
14.988,153.76,7.6,103.88,11.88,22.65,0.86,12.91,2,1
14.987,153.78,7.6,103.88,11.97,22.65,0.86,13.07,2,1
14.987,153.81,7.6,103.88,12.05,22.65,0.85,12.98,2,1
14.987,153.82,7.6,103.88,12.02,22.66,0.85,13.02,2,1
14.987,153.8,7.6,103.88,12.06,22.65,0.82,13.1,2,1
14.988,153.82,7.6,103.88,12.19,22.66,0.81,13.02,2,1
14.989,153.79,7.6,103.89,12.17,22.67,0.81,13.01,2,1
14.992,153.76,7.6,103.9,12.21,22.67,0.77,13.16,2,1
14.994,153.78,7.6,103.91,12.19,22.67,0.76,13.01,2,1
14.995,153.73,7.6,103.91,12.16,22.66,0.78,13.04,2,1
14.995,153.75,7.6,103.91,12.2,22.66,0.77,13.07,2,1
14.994,153.79,7.6,103.9,12.24,22.65,0.79,13.14,2,1
14.992,153.81,7.6,103.89,12.21,22.65,0.82,13.08,2,1
14.99,153.84,7.6,103.88,12.31,22.62,0.83,13.03,2,1
14.988,153.86,7.6,103.86,12.32,22.64,0.84,13.16,2,1
14.987,153.87,7.6,103.85,12.28,22.63,0.85,13.11,2,1
14.985,153.88,7.6,103.84,12.32,22.64,0.86,13.09,2,1
14.983,153.86,7.6,103.83,12.31,22.63,0.86,13.11,2,1
14.982,153.83,7.6,103.83,12.3,22.62,0.85,13.09,2,1
14.981,153.84,7.6,103.82,12.41,22.61,0.86,13.11,2,1
14.98,153.86,7.6,103.82,12.38,22.59,0.85,13.01,2,1
14.979,153.89,7.61,103.81,12.42,22.61,0.87,12.94,2,1
14.979,153.9,7.61,103.81,12.49,22.62,0.89,13.01,2,1
14.979,153.9,7.61,103.81,12.47,22.62,0.9,13.03,2,1
14.984,153.94,7.61,103.8,12.25,22.59,0.87,13.14,2,1
14.988,153.96,7.61,103.81,12.01,22.62,0.86,13.09,2,1
14.988,153.91,7.61,103.81,11.97,22.63,0.87,13.17,2,1
14.991,153.96,7.61,103.82,11.96,22.67,0.87,13.21,2,1
14.993,154.04,7.61,103.82,11.92,22.65,0.89,13.21,2,1
14.991,154,7.61,103.83,11.97,22.58,0.85,13.22,2,1
14.991,154.03,7.61,103.83,11.97,22.56,0.88,13.24,2,1
14.991,154,7.61,103.82,11.97,22.6,0.88,13.19,2,1
14.991,153.98,7.61,103.82,12.02,22.6,0.88,13.17,2,1
14.994,153.93,7.61,103.84,12,22.62,0.88,13.13,2,1
14.995,153.95,7.61,103.84,11.93,22.61,0.87,13.4,2,1
14.996,153.94,7.61,103.84,11.92,22.62,0.87,13.16,2,1
14.997,153.91,7.61,103.84,11.94,22.63,0.86,13.18,2,1
14.999,153.92,7.61,103.84,11.9,22.65,0.85,13.14,2,1
15,153.93,7.61,103.83,11.79,22.67,0.83,13.13,2,1
15,153.97,7.6,103.82,11.79,22.68,0.84,13.25,2,1
15,154.01,7.6,103.81,11.8,22.68,0.85,13.2,2,1
14.999,154.01,7.6,103.79,11.89,22.67,0.85,13.18,2,1
14.999,153.96,7.6,103.78,11.87,22.64,0.86,13.17,2,1
14.999,153.96,7.6,103.78,11.92,22.67,0.86,13.04,2,1
14.999,153.92,7.6,103.78,11.89,22.67,0.86,13.22,2,1
15,153.9,7.6,103.78,11.91,22.68,0.86,13.14,2,1
15,153.86,7.6,103.78,11.84,22.68,0.83,13.16,2,1
15,153.82,7.6,103.79,11.88,22.69,0.81,13.24,2,1
15,153.83,7.59,103.79,11.86,22.68,0.82,13.18,2,1
15,153.83,7.59,103.8,11.82,22.68,0.8,13.16,2,1
15.001,153.87,7.59,103.8,11.78,22.67,0.82,13.23,2,1
15.001,153.91,7.59,103.81,11.73,22.67,0.82,13.14,2,1
15.002,153.92,7.59,103.82,11.73,22.69,0.82,13.1,2,1
15.003,153.95,7.59,103.83,11.73,22.69,0.83,13.01,2,1
15.003,154.01,7.59,103.83,11.77,22.68,0.85,13.16,2,1
15.004,154.07,7.59,103.83,11.65,22.67,0.85,13.08,2,1
15.003,154.09,7.59,103.84,11.91,22.67,0.86,13.3,2,1
15.009,154.08,7.6,103.87,12.01,22.58,0.82,13.22,2,1
15.01,154.11,7.6,103.88,11.98,22.64,0.84,13.22,2,1
15.011,154.11,7.6,103.87,11.99,22.63,0.84,13.18,2,1
15.01,154.12,7.6,103.88,12.03,22.64,0.85,13.26,2,1
15.01,154.14,7.59,103.87,12.04,22.64,0.86,13.3,2,1
15.01,154.13,7.59,103.87,12.05,22.66,0.87,13.16,2,1
15.01,154.12,7.59,103.87,12.09,22.67,0.88,13.3,2,1
15.01,154.12,7.59,103.86,12.09,22.66,0.89,13.17,2,1
15.01,154.13,7.59,103.87,12.06,22.65,0.9,13.34,2,1
15.009,154.15,7.59,103.86,12.13,22.66,0.9,13.19,2,1
15.01,154.13,7.59,103.86,12.13,22.65,0.89,13.4,2,1
15.01,154.14,7.59,103.86,12.13,22.65,0.89,13.31,2,1
15.011,154.15,7.59,103.87,12.15,22.64,0.89,13.3,2,1
15.012,154.16,7.59,103.87,12.12,22.64,0.89,13.29,2,1
15.012,154.18,7.59,103.87,12.14,22.64,0.89,13.22,2,1
15.014,154.19,7.59,103.87,12.15,22.63,0.87,13.32,2,1
15.015,154.21,7.59,103.88,12.19,22.63,0.87,13.35,2,1
15.017,154.21,7.59,103.88,12.17,22.61,0.85,13.41,2,1
15.019,154.22,7.6,103.89,12.17,22.62,0.85,13.33,2,1
15.021,154.25,7.6,103.9,12.22,22.61,0.84,13.32,2,1
15.022,154.27,7.6,103.9,12.26,22.59,0.84,13.2,2,1
15.025,154.25,7.6,103.91,12.28,22.58,0.86,13.22,2,1
15.026,154.25,7.6,103.92,12.3,22.56,0.87,13.24,2,1
15.027,154.29,7.6,103.91,12.29,22.53,0.89,13.45,2,1
15.027,154.33,7.6,103.91,12.32,22.52,0.93,13.4,2,1
15.027,154.41,7.6,103.91,12.28,22.51,0.93,13.4,2,1
15.025,154.42,7.6,103.91,12.27,22.5,0.92,13.37,2,1
15.025,154.35,7.6,103.9,12.29,22.51,0.88,13.33,2,1
15.026,154.4,7.6,103.9,12.22,22.52,0.86,13.45,2,1
15.028,154.36,7.6,103.91,12.16,22.53,0.85,13.34,2,1
15.029,154.32,7.6,103.91,12.14,22.56,0.83,13.32,2,1
15.029,154.28,7.6,103.91,12.12,22.56,0.84,13.25,2,1
15.029,154.3,7.6,103.91,12.12,22.58,0.84,13.31,2,1
15.029,154.33,7.6,103.91,12.1,22.58,0.82,13.31,2,1
15.03,154.33,7.6,103.92,12.04,22.59,0.79,13.38,2,1
15.031,154.34,7.59,103.92,12.07,22.62,0.75,13.27,2,1
15.033,154.41,7.59,103.93,12.12,22.6,0.73,13.42,2,1
15.037,154.34,7.59,103.95,12.2,22.58,0.76,13.36,2,1
15.045,154.36,7.59,103.98,12.37,22.52,0.77,13.37,2,1
15.049,154.4,7.59,103.99,12.39,22.52,0.77,13.43,2,1
15.054,154.39,7.59,104,12.17,22.54,0.75,13.44,2,1
15.058,154.51,7.59,104.02,12.24,22.52,0.76,13.47,2,1
15.059,154.54,7.59,104.03,12.14,22.53,0.76,13.38,2,1
15.06,154.52,7.59,104.04,12.18,22.52,0.77,13.37,2,1
15.061,154.49,7.59,104.05,12.17,22.52,0.78,13.46,2,1
15.062,154.5,7.6,104.06,12.15,22.51,0.75,13.49,2,1
15.063,154.52,7.6,104.06,12.13,22.53,0.77,13.5,2,1
15.064,154.52,7.6,104.07,12.17,22.54,0.75,13.4,2,1
15.065,154.5,7.6,104.08,12.17,22.56,0.76,13.51,2,1
15.067,154.52,7.6,104.08,12.23,22.58,0.78,13.27,2,1
15.068,154.54,7.6,104.07,12.31,22.59,0.79,13.58,2,1
15.07,154.56,7.6,104.08,12.27,22.59,0.78,13.49,2,1
15.074,154.55,7.6,104.08,12.37,22.58,0.8,13.56,2,1
15.076,154.57,7.6,104.09,12.44,22.56,0.83,13.51,2,1
15.078,154.55,7.6,104.1,13.2,22.54,0.87,13.52,2,1
15.078,154.5,7.6,104.1,13.96,22.5,0.91,13.51,2,1
15.078,154.49,7.6,104.1,14.8,22.46,0.93,13.48,2,1
15.077,154.49,7.6,104.1,15.33,22.45,0.93,13.47,2,1
15.074,154.5,7.61,104.09,15.93,22.43,0.92,13.45,2,1
15.072,154.5,7.61,104.08,16.48,22.4,0.9,13.44,2,1
15.07,154.47,7.61,104.06,16.82,22.39,0.86,13.46,2,1
15.07,154.52,7.61,104.05,16.68,22.36,0.83,13.38,2,1
15.07,154.55,7.61,104.05,16.23,22.34,0.84,13.6,2,1
15.071,154.61,7.61,104.05,15.81,22.35,0.82,13.6,2,1
15.072,154.62,7.61,104.06,15.41,22.37,0.79,13.44,2,1
15.073,154.62,7.61,104.07,15.15,22.4,0.81,13.59,2,1
15.074,154.65,7.62,104.07,14.87,22.39,0.8,13.45,2,1
15.075,154.69,7.62,104.07,14.83,22.39,0.82,13.53,2,1
15.076,154.68,7.62,104.07,14.83,22.4,0.82,13.52,2,1
15.076,154.68,7.62,104.07,14.52,22.41,0.83,13.56,2,1
15.078,154.56,7.62,104.06,14.49,22.43,0.79,13.63,2,1
15.079,154.55,7.62,104.07,14.43,22.44,0.79,13.4,2,1
15.085,154.54,7.62,104.09,14.1,22.44,0.74,13.53,2,1
15.092,154.66,7.63,104.1,13.81,22.37,0.79,13.68,2,1
15.092,154.64,7.64,104.07,13.74,22.35,0.79,13.65,2,1
15.091,154.77,7.64,104.08,13.34,22.4,0.79,13.7,2,1
15.097,154.89,7.64,104.09,13.22,22.48,0.79,13.72,2,1
15.098,154.96,7.65,104.09,13.3,22.46,0.81,13.77,2,1
15.099,154.94,7.65,104.08,13.56,22.47,0.8,13.8,2,1
15.098,154.91,7.65,104.07,13.53,22.49,0.81,13.65,2,1
15.098,154.82,7.65,104.07,13.33,22.5,0.83,13.76,2,1
15.098,154.76,7.65,104.07,13.23,22.5,0.81,13.82,2,1
15.1,154.77,7.65,104.08,13.32,22.5,0.8,13.74,2,1
15.104,154.77,7.65,104.09,13.39,22.5,0.81,13.77,2,1
15.106,154.81,7.65,104.1,13.48,22.47,0.83,13.76,2,1
15.109,154.82,7.65,104.11,13.43,22.45,0.81,13.77,2,1
15.111,154.84,7.66,104.11,13.33,22.46,0.82,13.82,2,1
15.105,154.95,7.67,104.07,12.91,22.48,0.76,13.84,2,1
15.106,154.95,7.67,104.07,12.88,22.49,0.77,13.8,2,1
15.107,154.97,7.67,104.07,12.84,22.48,0.77,13.85,2,1
15.108,154.96,7.67,104.07,12.86,22.47,0.76,13.67,2,1
15.109,154.96,7.67,104.07,12.78,22.47,0.75,13.7,2,1
15.11,154.98,7.67,104.07,12.76,22.47,0.76,13.86,2,1
15.111,154.97,7.67,104.08,12.73,22.47,0.77,13.69,2,1
15.112,154.97,7.67,104.08,12.73,22.48,0.76,13.75,2,1
15.113,154.97,7.67,104.08,12.71,22.47,0.77,13.8,2,1
15.114,154.99,7.67,104.08,12.69,22.46,0.77,13.87,2,1
15.115,154.98,7.67,104.09,12.63,22.44,0.78,13.82,2,1
15.117,155,7.67,104.09,12.56,22.45,0.78,13.71,2,1
15.118,155.02,7.67,104.1,12.54,22.47,0.78,13.8,2,1
15.119,155.04,7.67,104.1,12.49,22.5,0.76,13.81,2,1
15.121,155.09,7.67,104.11,12.53,22.55,0.77,13.79,2,1
15.122,155.11,7.67,104.12,12.51,22.55,0.76,13.78,2,1
15.123,155.1,7.67,104.12,12.49,22.56,0.77,13.74,2,1
15.123,155.09,7.67,104.11,12.55,22.58,0.77,13.93,2,1
15.127,155.12,7.67,104.11,12.84,22.57,0.79,13.84,2,1
15.127,155.18,7.67,104.1,12.99,22.51,0.78,13.91,2,1
15.125,155.23,7.67,104.08,12.94,22.49,0.75,13.84,2,1
15.122,155.26,7.68,104.06,12.93,22.48,0.73,13.92,2,1
15.125,155.39,7.68,104.07,12.9,22.5,0.72,14.01,2,1
15.126,155.42,7.68,104.07,12.92,22.5,0.7,14.06,2,1
15.128,155.44,7.68,104.08,12.91,22.49,0.7,13.97,2,1
15.129,155.44,7.68,104.08,12.88,22.51,0.71,13.99,2,1
15.13,155.43,7.68,104.08,12.79,22.52,0.71,14,2,1
15.131,155.44,7.68,104.1,12.65,22.53,0.73,14.06,2,1
15.132,155.46,7.68,104.1,12.57,22.52,0.74,13.98,2,1
15.133,155.47,7.68,104.1,12.53,22.52,0.74,14.04,2,1
15.134,155.47,7.68,104.09,12.55,22.51,0.74,14.04,2,1
15.135,155.38,7.68,104.1,12.49,22.51,0.74,14.01,2,1
15.135,155.35,7.68,104.09,12.5,22.54,0.76,14.03,2,1
15.134,155.36,7.68,104.08,12.57,22.53,0.75,14.04,2,1
15.132,155.39,7.68,104.07,12.67,22.52,0.75,13.99,2,1
15.132,155.38,7.68,104.07,12.69,22.51,0.76,13.93,2,1
15.131,155.38,7.68,104.06,12.73,22.51,0.77,14,2,1
15.13,155.39,7.68,104.06,12.83,22.52,0.76,13.97,2,1
15.129,155.39,7.68,104.05,12.9,22.5,0.76,13.98,2,1
15.129,155.37,7.68,104.05,12.95,22.51,0.76,14.11,2,1
15.129,155.43,7.68,104.05,13.02,22.52,0.76,14.03,2,1
15.129,155.43,7.68,104.06,13.03,22.55,0.75,14.14,2,1
15.13,155.44,7.68,104.06,13,22.55,0.74,14,2,1
15.131,155.43,7.68,104.05,12.99,22.54,0.74,14.07,2,1
15.131,155.46,7.68,104.06,12.98,22.54,0.75,14.05,2,1
15.132,155.42,7.68,104.07,12.9,22.55,0.74,14.05,2,1
15.133,155.44,7.68,104.06,12.88,22.56,0.74,13.91,2,1
15.133,155.42,7.68,104.06,12.81,22.56,0.75,14.03,2,1
15.134,155.38,7.68,104.06,12.8,22.58,0.76,13.98,2,1
15.134,155.39,7.68,104.06,12.79,22.58,0.77,13.9,2,1
15.135,155.38,7.68,104.06,12.69,22.59,0.78,13.99,2,1
15.136,155.35,7.68,104.06,12.64,22.57,0.79,13.97,2,1
15.136,155.34,7.68,104.05,12.67,22.58,0.78,13.97,2,1
15.137,155.3,7.68,104.05,12.7,22.58,0.79,13.99,2,1
15.137,155.33,7.68,104.05,12.76,22.59,0.79,14.08,2,1
15.136,155.41,7.68,104.03,13.16,22.57,0.81,13.99,2,1
15.137,155.33,7.67,104.02,13.29,22.49,0.75,14.02,2,1
15.141,155.4,7.67,104.02,13,22.48,0.74,14.08,2,1
15.146,155.48,7.67,104.01,12.81,22.48,0.73,14.2,2,1
15.149,155.48,7.67,104.01,12.78,22.49,0.72,14.28,2,1
15.15,155.42,7.67,104.02,12.65,22.48,0.71,14.22,2,1
15.151,155.41,7.67,104.03,12.65,22.48,0.71,14.18,2,1
15.153,155.41,7.67,104.03,12.62,22.51,0.72,14.15,2,1
15.154,155.4,7.67,104.03,12.63,22.5,0.72,14.35,2,1
15.154,155.42,7.67,104.02,12.68,22.52,0.72,14.15,2,1
15.154,155.45,7.67,104.02,12.73,22.52,0.73,14.24,2,1
15.153,155.44,7.67,104.02,12.74,22.55,0.73,14.14,2,1
15.153,155.47,7.67,104.02,12.78,22.56,0.73,14.22,2,1
15.154,155.46,7.67,104.02,12.74,22.55,0.73,14.3,2,1
15.154,155.47,7.67,104.01,12.81,22.55,0.76,14.18,2,1
15.155,155.45,7.67,104.02,12.87,22.57,0.8,14.32,2,1
15.156,155.43,7.67,104.03,12.92,22.54,0.81,14.16,2,1
15.156,155.45,7.66,104.03,12.91,22.53,0.81,14.29,2,1
15.157,155.48,7.66,104.03,12.94,22.48,0.79,14.31,2,1
15.158,155.47,7.66,104.04,13,22.48,0.78,14.34,2,1
15.159,155.53,7.66,104.05,12.93,22.47,0.75,14.26,2,1
15.161,155.53,7.66,104.05,12.96,22.43,0.74,14.25,2,1
15.162,155.6,7.66,104.06,12.97,22.45,0.74,14.23,2,1
15.163,155.58,7.66,104.06,13.03,22.45,0.74,14.28,2,1
15.166,155.48,7.66,104.07,13.1,22.43,0.76,14.25,2,1
15.167,155.53,7.66,104.07,13.17,22.44,0.77,14.34,2,1
15.168,155.51,7.66,104.06,13.21,22.45,0.77,14.37,2,1
15.169,155.51,7.66,104.06,13.29,22.47,0.77,14.28,2,1
15.169,155.46,7.66,104.06,13.35,22.46,0.76,14.18,2,1
15.168,155.48,7.66,104.05,13.42,22.48,0.79,14.32,2,1
15.165,155.55,7.66,104.04,13.25,22.48,0.78,14.39,2,1
15.168,155.65,7.66,104.06,13.05,22.49,0.74,14.24,2,1
15.172,155.75,7.66,104.07,13.16,22.46,0.77,14.31,2,1
15.176,155.74,7.65,104.07,13.36,22.45,0.76,14.3,2,1
15.181,155.78,7.65,104.09,13.26,22.43,0.73,14.5,2,1
15.181,155.78,7.65,104.09,13.25,22.46,0.73,14.38,2,1
15.182,155.78,7.65,104.09,13.18,22.46,0.73,14.5,2,1
15.183,155.78,7.65,104.1,13.16,22.46,0.72,14.44,2,1
15.184,155.77,7.65,104.1,13.17,22.46,0.72,14.49,2,1
15.184,155.8,7.65,104.1,13.15,22.45,0.7,14.47,2,1
15.185,155.8,7.65,104.11,13.15,22.45,0.71,14.54,2,1
15.185,155.8,7.65,104.1,13.11,22.43,0.73,14.44,2,1
15.186,155.77,7.65,104.1,13.07,22.44,0.74,14.6,2,1
15.186,155.81,7.65,104.11,13.1,22.44,0.74,14.47,2,1
15.186,155.81,7.65,104.11,13.07,22.45,0.73,14.45,2,1
15.186,155.83,7.65,104.11,13.05,22.44,0.74,14.46,2,1
15.187,155.83,7.65,104.11,13.07,22.43,0.76,14.46,2,1
15.186,155.84,7.65,104.11,13.14,22.43,0.76,14.36,2,1
15.186,155.84,7.65,104.11,13.18,22.43,0.77,14.38,2,1
15.186,155.86,7.65,104.1,13.27,22.42,0.78,14.49,2,1
15.186,155.88,7.65,104.1,13.34,22.43,0.79,14.54,2,1
15.185,155.89,7.65,104.09,13.4,22.42,0.79,14.44,2,1
15.185,155.87,7.65,104.1,13.39,22.43,0.79,14.43,2,1
15.186,155.86,7.65,104.09,13.42,22.4,0.79,14.47,2,1
15.186,155.85,7.65,104.09,13.44,22.39,0.8,14.43,2,1
15.188,155.84,7.65,104.1,13.52,22.39,0.78,14.59,2,1
15.19,155.84,7.65,104.1,13.6,22.38,0.77,14.53,2,1
15.191,155.83,7.65,104.11,13.7,22.38,0.75,14.52,2,1
15.193,155.84,7.65,104.11,13.69,22.38,0.75,14.43,2,1
15.194,155.84,7.65,104.13,13.68,22.38,0.75,14.37,2,1
15.196,155.85,7.65,104.14,13.62,22.38,0.75,14.48,2,1
15.199,155.84,7.65,104.14,13.54,22.38,0.74,14.37,2,1
15.201,155.87,7.65,104.15,13.47,22.38,0.73,14.47,2,1
15.203,155.87,7.65,104.16,13.43,22.38,0.74,14.4,2,1
15.205,155.87,7.65,104.16,13.38,22.4,0.75,14.39,2,1
15.206,155.86,7.65,104.16,13.4,22.4,0.74,14.42,2,1
15.207,155.87,7.65,104.16,13.35,22.4,0.74,14.53,2,1
15.208,155.88,7.65,104.17,13.31,22.41,0.75,14.47,2,1
15.209,155.89,7.65,104.17,13.27,22.43,0.75,14.51,2,1
15.21,155.9,7.65,104.17,13.23,22.45,0.75,14.57,2,1
15.211,155.92,7.65,104.17,13.06,22.45,0.75,14.51,2,1
15.212,155.93,7.65,104.16,12.96,22.46,0.74,14.52,2,1
15.212,155.93,7.64,104.16,12.97,22.46,0.73,14.55,2,1
15.212,155.94,7.64,104.16,12.93,22.46,0.73,14.44,2,1
15.212,155.95,7.64,104.16,12.92,22.47,0.72,14.52,2,1
15.212,155.96,7.64,104.15,12.9,22.48,0.72,14.56,2,1
15.211,155.99,7.64,104.15,12.88,22.49,0.73,14.51,2,1
15.211,156.01,7.64,104.15,12.87,22.51,0.72,14.56,2,1
15.211,156.06,7.64,104.15,12.81,22.52,0.7,14.51,2,1
15.211,156.09,7.64,104.15,12.86,22.51,0.7,14.64,2,1
15.211,156.09,7.64,104.15,12.91,22.5,0.7,14.45,2,1
15.211,156.11,7.64,104.15,12.92,22.49,0.72,14.53,2,1
15.21,156.14,7.64,104.15,12.98,22.49,0.71,14.53,2,1
15.21,156.15,7.64,104.15,13.02,22.49,0.73,14.51,2,1
15.203,156.22,7.64,104.11,13.64,22.44,0.76,14.53,2,1
15.204,156.25,7.64,104.11,13.38,22.44,0.76,14.52,2,1
15.215,156.31,7.64,104.15,12.71,22.5,0.74,14.62,2,1
15.219,156.2,7.64,104.16,12.64,22.51,0.74,14.61,2,1
15.216,156.26,7.64,104.14,13.03,22.45,0.74,14.63,2,1
15.214,156.37,7.64,104.11,13.23,22.44,0.73,14.76,2,1
15.216,156.29,7.64,104.12,13.12,22.46,0.74,14.81,2,1
15.218,156.3,7.64,104.13,13.05,22.46,0.74,14.79,2,1
15.221,156.32,7.63,104.14,12.99,22.47,0.71,14.69,2,1
15.223,156.34,7.63,104.14,12.93,22.46,0.71,14.66,2,1
15.225,156.35,7.63,104.14,12.94,22.47,0.7,14.65,2,1
15.226,156.34,7.63,104.14,12.99,22.47,0.69,14.72,2,1
15.225,156.34,7.63,104.13,13.07,22.48,0.72,14.62,2,1
15.223,156.33,7.63,104.12,13.23,22.5,0.74,14.52,2,1
15.221,156.29,7.63,104.1,13.35,22.49,0.74,14.73,2,1
15.218,156.29,7.63,104.08,13.52,22.48,0.77,14.81,2,1
15.217,156.27,7.63,104.08,13.55,22.48,0.77,14.66,2,1
15.218,156.3,7.63,104.08,13.47,22.47,0.76,14.77,2,1
15.22,156.31,7.63,104.09,13.39,22.46,0.76,14.66,2,1
15.223,156.34,7.63,104.1,13.28,22.48,0.74,14.77,2,1
15.226,156.36,7.63,104.1,13.12,22.49,0.74,14.76,2,1
15.229,156.38,7.63,104.12,13.09,22.49,0.71,14.75,2,1
15.231,156.4,7.63,104.12,12.94,22.48,0.73,14.77,2,1
15.233,156.43,7.63,104.12,12.87,22.48,0.73,14.65,2,1
15.234,156.44,7.63,104.12,12.84,22.48,0.73,14.48,2,1
15.234,156.45,7.63,104.12,12.81,22.47,0.74,14.7,2,1
15.235,156.46,7.63,104.12,12.87,22.46,0.73,14.74,2,1
15.235,156.48,7.63,104.11,12.86,22.46,0.73,14.67,2,1
15.235,156.48,7.63,104.11,12.77,22.44,0.73,14.62,2,1
15.236,156.52,7.63,104.12,12.71,22.42,0.72,14.72,2,1
15.236,156.51,7.63,104.12,12.72,22.42,0.72,14.58,2,1
15.237,156.51,7.63,104.12,12.68,22.42,0.72,14.62,2,1
15.238,156.5,7.63,104.14,12.64,22.41,0.71,14.68,2,1
15.24,156.5,7.63,104.14,12.63,22.4,0.7,14.68,2,1
15.24,156.46,7.63,104.14,12.63,22.41,0.68,14.65,2,1
15.238,156.44,7.63,104.14,12.8,22.39,0.69,14.62,2,1
15.236,156.44,7.63,104.13,12.95,22.39,0.69,14.6,2,1
15.232,156.45,7.63,104.11,13.09,22.41,0.71,14.73,2,1
15.23,156.46,7.63,104.09,13.15,22.37,0.7,14.63,2,1
15.233,156.45,7.63,104.11,12.86,22.38,0.7,14.54,2,1
15.24,156.42,7.63,104.14,12.59,22.35,0.73,14.71,2,1
15.241,156.48,7.63,104.14,12.6,22.35,0.72,14.7,2,1
15.239,156.53,7.63,104.13,12.76,22.26,0.75,14.66,2,1
